record_id,run_id,dictionary_version,tagset_version,export_version,timestamp_iso,coder_id,coder_action,igo,attribute_code,attribute_label,indicator_id,indicator_label,doc_family_inferred,evidence_tier,source_type,source_year,source_lang,article_section_page,page_in_pdf,source_uri,coded_value,decision_rationale,review_note,quoted_or_paraphrased,instrument_title,instrument_type,trace_key,retrieval_set,coder_action_std,attribute_code_final,tfidf_cosine,source_title_char_count,source_title_word_count,source_title_sha256,source_excerpt_char_count,source_excerpt_word_count,source_excerpt_sha256,matrix_cell_text_char_count,matrix_cell_text_word_count,matrix_cell_text_sha256,excerpt_full_char_count,excerpt_full_word_count,excerpt_full_sha256,public_text_fields_included,public_release_note
TLF-V6-001427,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:02:00Z,IA,Accept,International Labour Organization (ILO),HC,Horizontal Coordination,IND_HC_COORD,Horizontal Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,—,—,https://www.ilo.org/global/about-the-ilo/mission-and-objectives/lang--en/index.htm,status=accepted; attribute=HC; indicator=HC_evidence,Meets indicator definition; provenance captured for reconstruction.,"Official web source evidence: HC substantiation located; classified as peer-level coordination, not VC.",—,—,—,cdddb2019559e39bc0d6c0841b6ce0d9607dcd59,attributes,ACCEPT,HC,0.0,134,18,87a30e7d28aac4874b9e21d4823ef1284c253af6c0a1bbd09e5b0a9d5338b85a,232,30,005543c201d0b9bed7057def2bd214f3f1b47dbb1799fc1e63c1ec542f79fa8f,1132,105,f45dbfe60b3c44ee196f56845b07e0855c0df9a70ec4fd847558e729a339e287,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001428,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:03:00Z,IA,Accept,International Labour Organization (ILO),HC,Horizontal Coordination,IND_HC_COORD,Horizontal Coordination mechanisms and linkages,Strategic/operational material,Substantiation/References,Strategic/operational document,—,EN,—,—,https://www.ilo.org/wcmsp5/groups/public/---ed_mas/---program/documents/genericdocument/wcms_831036.pdf,status=accepted; attribute=HC; indicator=HC_evidence,Accepted as best available evidence within tiered source hierarchy.,Strategic/operational evidence: peer-level coordination mechanism recorded; retained under HC (peer-level coordination).,—,—,—,5dec99220e06a539f14c5d6881bf44d17f677e98,attributes,ACCEPT,HC,0.0,127,18,49f5abb79e37ac695b20830deec0436f8175845626a7223c8e3d2d791ea5c916,206,31,4b299cb60ac2b555424aa5953df5c8a873079d631ddb6db464dcba456d4068a5,1132,105,f45dbfe60b3c44ee196f56845b07e0855c0df9a70ec4fd847558e729a339e287,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001429,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:04:00Z,IA,Accept,International Telecommunication Union (ITU),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,Article 14,—,https://www.itu.int/en/council/Documents/basic-texts/Constitution-E.pdf,status=accepted; attribute=VC; indicator=VC_evidence,Founding text silent/dated; operational evidence sourced from official portal.,Official web source evidence: cross-scale mechanism stated (Article 14); retained under VC (cross-level coordination).,—,—,—,122ddffeaa2c5e9b58449b107866a9286c306d69,attributes,ACCEPT,VC,0.0,76,7,d77e85fbde23374bd750455fc9309afccf216852e9e408c26d7d31e222c689a8,11,2,ed45863b1430cdddf98cce770815caaf1d7389a6f65d97ed0b520356d5f4eb10,1850,189,05c4c69fdbe19547ffbbfd910e6039d0a34285becc808428708bea6365e1a6bc,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001430,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:05:00Z,IA,Accept,International Telecommunication Union (ITU),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Strategic/operational material,Substantiation/References,Strategic/operational document,—,EN,Article 14,—,https://sdgs.un.org/un-system-sdg-implementation/international-telecommunication-union-itu-24522,status=accepted; attribute=VC; indicator=VC_evidence,Coordination reference verified in context; coded to correct coordination attribute.,Strategic/operational evidence: vertical coordination evidence (cross-level coordination) captured (Article 14); coded as VC (cross-level link).,—,—,—,50c992b1ccbd0d2cf969c8f91ed8c847ff829c26,attributes,ACCEPT,VC,0.0,76,7,d77e85fbde23374bd750455fc9309afccf216852e9e408c26d7d31e222c689a8,16,2,d20c9b055ca234e652c446f945fd54dcbaa6ffd566a1eafecfd27553efa805d1,1850,189,05c4c69fdbe19547ffbbfd910e6039d0a34285becc808428708bea6365e1a6bc,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001431,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:06:00Z,IA,Accept,International Telecommunication Union (ITU),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,Article 14,—,https://www.itu.int/net4/proposals/PP18/Main/GetDocument?idProposal=49237&isSub=true&codeLang=E,status=accepted; attribute=VC; indicator=VC_evidence,Relevant to indicator; retained after contextual read-through.,Official web source evidence: VC substantiation located (Article 14); classified as global–regional linkages to avoid HC conflation.,—,—,—,736ec1532dd2f3e90122156375a6057892059031,attributes,ACCEPT,VC,0.0,111,18,3abf647782c2b7c4b61232db6c15afd269d4217be4b5fd6266e2c9bd1dd463c3,230,38,0c41b3b41f274f05807f03a77c8c723dbbcc6dd8de93a9587580b3cf0314feab,1850,189,05c4c69fdbe19547ffbbfd910e6039d0a34285becc808428708bea6365e1a6bc,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001432,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:07:00Z,IA,Accept,International Telecommunication Union (ITU),HC,Horizontal Coordination,IND_HC_COORD,Horizontal Coordination mechanisms and linkages,Strategic/operational material,Substantiation/References,Strategic/operational document,—,EN,Article 1,—,https://www.itu.int/en/about/Pages/whatwedo.aspx,status=accepted; attribute=HC; indicator=HC_evidence,Relationship mechanism confirmed; retained with provenance metadata.,Strategic/operational evidence: horizontal coordination evidence (joint workplans/platforms) captured (Article 1); coded as HC (peer-level).,—,—,—,205de9c1156eea7c6dbd3117862a495b291e3b29,attributes,ACCEPT,HC,0.11173218313844889,162,18,b9316b4303a9509f3b43d1d3c7aab3a22d2b021d1d69d075809b3086c583a9f3,262,27,d1a6a497d48aaa54138af2a75d506da469970f8000c8da23fc50163c00fa4b20,1580,161,414e28fe6af703ca5a614f59efc3027c592cd01ef92bcfb9d58726b2bb75b08f,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001433,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:08:00Z,IA,Accept,International Telecommunication Union (ITU),HC,Horizontal Coordination,IND_HC_COORD,Horizontal Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,Article 1,—,https://www.itu.int/en/council/Documents/basic-texts/Constitution-E.pdf,status=accepted; attribute=HC; indicator=HC_evidence,Web evidence used for rules-in-use; URI retained for audit.,"Official web source evidence: HC substantiation located (Article 1); classified as peer-level coordination, not VC.",—,—,—,def8c6b9178cd6ea59144d8426254170566854ca,attributes,ACCEPT,HC,0.0,78,7,25bafceccf3427e7605c9547fa26c8f46f3e15990260142b5f6c3debdfbe75c5,11,2,221de0ae5a7a7012f414842ae279eaed2fca52696938baacd0471cfe767ce6ce,1580,161,414e28fe6af703ca5a614f59efc3027c592cd01ef92bcfb9d58726b2bb75b08f,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001434,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:09:00Z,IA,Re-tag,International Telecommunication Union (ITU),HC,Horizontal Coordination,IND_HC_COORD,Horizontal Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,Article 1,—,"https://www.itu.int/en/ITU-R/information/Pages/mission-statement.aspx#:~:text=This%20mission%20lies%20within%20the,of%20telecommunications%20of%20all%20kinds%22",status=accepted; attribute=HC; indicator=HC_evidence,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,"Re-tagged from IIR/VC candidate set: excerpt concerns peer coordination (inter‑agency platform, joint work plan, cross‑sector mechanism) rather than formal partnership instrument or vertical chain; retained under HC.",—,—,—,f0b301059f5c99b86efc49a7ca199f4efba3d61a,attributes,RETAG,HC,0.0,114,18,b10c1c9863693954f95d5095233e28665b6efffc008554c39beaaee773f2e56c,269,43,6336d101713537bba1cac43ac0477f65eea7f4f93b6c1a3c2f402f99a6b9c3ff,1580,161,414e28fe6af703ca5a614f59efc3027c592cd01ef92bcfb9d58726b2bb75b08f,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001435,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:10:00Z,IA,Accept,International Telecommunication Union (ITU),HC,Horizontal Coordination,IND_HC_COORD,Horizontal Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,Article 1,—,https://www.itu.int/dms_pub/itu-r/oth/0A/0E/R0A0E0000010001PDFE.pdf,status=accepted; attribute=HC; indicator=HC_evidence,Founding text silent/dated; operational evidence sourced from official portal.,Official web source evidence: peer-level coordination mechanism recorded (Article 1); retained under HC (joint workplans/platforms).,—,—,—,4c592989771feef8af250338b82344b77b1ff0f5,attributes,ACCEPT,HC,0.0,147,18,84d64104122a6f3b5d6118198a47291df595a1be4185a4c25b204e2cdd3b22af,346,49,4f7f9d937ff9482316f766497bcf97e0f40fade374fded35b9535ec26b6e32bd,1580,161,414e28fe6af703ca5a614f59efc3027c592cd01ef92bcfb9d58726b2bb75b08f,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001436,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:11:00Z,IA,Accept,United Nations Children’s Fund (UNICEF),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,—,—,https://www.unicef.org/executiveboard/media/14411/file/2023-EB-Informal_Guide_2023-EN-2022.12.19.pdf,status=accepted; attribute=VC; indicator=VC_evidence,Relationship mechanism confirmed; retained with provenance metadata.,Official web source evidence: cross-scale mechanism stated; retained under VC (cross-level coordination).,—,—,—,b1fb5c057fda35ab0f4ae06e0b94891e1ab099c3,attributes,ACCEPT,VC,0.0,71,9,71d30dbe6eccd091bc2c487cfc1617341e4046a3e0c68a7951426c6a95e2439d,78,10,28094d62939aec539e20a309f6176bb43862f70524c95df7a954700495264cec,2567,320,36193c2c5e180904ca7485057a5b3f1121900037e14cd91cb9ec136195aaab94,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001437,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:12:00Z,IA,Accept,United Nations Children’s Fund (UNICEF),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,—,—,https://www.unicef.org/executiveboard/board-secretariat,status=accepted; attribute=VC; indicator=VC_evidence,Checked for construct fit; retained with source pointer.,Official web source evidence: vertical coordination evidence (cross-level coordination) captured; coded as VC (cross-level link).,—,—,—,5e24ef43dc88d234eee8c23f3a58ab62181e68a8,attributes,ACCEPT,VC,0.0,122,18,f39e889501e5abd28b66abf3d63e0b18fe0a53706e280aced4d3a601d331186b,178,26,e6113d244f4b3953207397e8147844cf70a9eb73f3fde562373ef7d404d7a09a,2567,320,36193c2c5e180904ca7485057a5b3f1121900037e14cd91cb9ec136195aaab94,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001438,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:13:00Z,IA,Accept,United Nations Children’s Fund (UNICEF),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Strategic/operational material,Substantiation/References,Strategic/operational document,—,EN,—,—,https://www.unicef.org/where-we-work,status=accepted; attribute=VC; indicator=VC_evidence,Substantiates matrix value; citation anchors preserved.,Strategic/operational evidence: VC substantiation located; classified as cross-level coordination to avoid HC conflation.,—,—,—,f5f6868c7505abe0a36be260274c0fef23643a1f,attributes,ACCEPT,VC,0.0,128,18,49b6016dac7864c69e6c27194bb4c51341b5d82ede9407b4651ea02539117d21,202,28,370f5b263944c5227ca8b71f08eed92a298a220e615cf0ca95f780de158d8ac5,2567,320,36193c2c5e180904ca7485057a5b3f1121900037e14cd91cb9ec136195aaab94,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001439,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:14:00Z,IA,Accept,United Nations Children’s Fund (UNICEF),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Strategic/operational material,Substantiation/References,Strategic/operational document,—,EN,—,—,https://www.unicef.org/executiveboard/country-programme-documents,status=accepted; attribute=VC; indicator=VC_evidence,Meets indicator definition; provenance captured for reconstruction.,Strategic/operational evidence: cross-scale mechanism stated; retained under VC (cross-level coordination).,—,—,—,8fe7cb41cffced610329d4c82a1c3215eb9251ba,attributes,ACCEPT,VC,0.0,100,18,2dc724bab4fd075781ee0ab79f7ef2c3d5863dabc64bcef60fc26a5216ea2793,144,25,82d0874a3375fa8ca3608b7d0a74493c8fc2f82c46c1b888cb5d26d8e80ce2cf,2567,320,36193c2c5e180904ca7485057a5b3f1121900037e14cd91cb9ec136195aaab94,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001440,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:15:00Z,IA,Re-tag,United Nations Children’s Fund (UNICEF),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Official web source,Substantiation/References,Official website/portal,—,EN,—,—,https://www.unicef.org/supply/,status=accepted; attribute=VC; indicator=VC_evidence,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,"Re-tagged from HC/IIR candidate set: excerpt refers to vertical reporting, national focal points, or subsidiary bodies linking global to regional/national levels; retained under VC.",—,—,—,5f4c6f28ad381278dce5b1eccf46a9d79cd4384f,attributes,RETAG,VC,0.0,62,8,277be851f50837498f5fccb19eaa0e1685d37ef346fac878934c9e4dcea282af,69,9,9c5d908547bedac5c748036cf08ffaf5827ccf88c02c06183a3edc1bbd81597e,2567,320,36193c2c5e180904ca7485057a5b3f1121900037e14cd91cb9ec136195aaab94,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-001441,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-07-15T11:16:00Z,IA,Accept,United Nations Children’s Fund (UNICEF),VC,Vertical Coordination,IND_VC_COORD,Vertical Coordination mechanisms and linkages,Strategic/operational material,Substantiation/References,Strategic/operational document,—,EN,—,—,https://www.unicef.org/reports/global-multisectoral-operational-framework,status=accepted; attribute=VC; indicator=VC_evidence,Substantiates matrix value; citation anchors preserved.,Strategic/operational evidence: VC substantiation located; classified as global–regional linkages to avoid HC conflation.,—,—,—,3804319b93f8ebc645398acb76f8cd79ec487bbe,attributes,ACCEPT,VC,0.0,121,18,8524f48d8b1a04c5eb6646e13e7bd557eebd49c77f596947c15a9452c6a6052f,342,50,cb8ad53a832ddaaa30baf92343e1190ba2e7ff283fdd2136391d78a584288dcf,2567,320,36193c2c5e180904ca7485057a5b3f1121900037e14cd91cb9ec136195aaab94,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
